run 3000000 # for 3ns
PPPM initialization ...
  using 12-bit tables for long-range coulomb (src/kspace.cpp:342)
  G vector (1/distance) = 0.23894965
  grid = 27 24 36
  stencil order = 5
  estimated absolute RMS force accuracy = 0.022319582
  estimated relative force accuracy = 6.7214757e-05
  using double precision KISS FFT
  3d grid and FFT values/proc = 3952 1296
Generated 19 of 36 mixed pair_coeff terms from geometric mixing rule
WARNING: Inconsistent image flags (src/domain.cpp:815)
Per MPI rank memory allocation (min/avg/max) = 9.241 | 9.267 | 9.329 Mbytes
   Step         PotEng          Temp          Press            Lx             Ly             Lz          Density         Volume    
   2391000  -781112.09      297.78422      305.70504      50.928352      22.424719      75.804092      2.2317209      86572.367    
   2392000  -781012.03      300.63877     -1210.9581      50.982897      22.450949      75.622926      2.2320632      86559.089    
   2393000  -781087.26      303.12546     -466.42112      50.982469      22.436624      75.65666       2.2325111      86541.724    
   2394000  -781132.67      301.51688     -392.84307      50.937179      22.463265      75.583713      2.234          86484.046    
   2395000  -781150.65      300.96459      1561.6667      50.991968      22.432257      75.554236      2.2355563      86423.84     
   2396000  -781233.45      297.37352      739.47484      50.957385      22.479145      75.484904      2.2344577      86466.331    
   2397000  -781046.93      297.67201      212.32688      50.935401      22.435265      75.770864      2.2313412      86587.096    
   2398000  -781059.04      299.80801      21.51523       50.95044       22.443105      75.744953      2.2306662      86613.298    
   2399000  -781153.18      296.32207      1829.289       50.961966      22.460166      75.495439      2.2358328      86413.152    
   2400000  -781211.16      297.20342     -105.64491      50.976198      22.475464      75.407506      2.2362918      86395.414    
   2401000  -781047.93      300.48469     -1800.0378      50.987996      22.433923      75.526468      2.2363863      86391.764    
   2402000  -781139.03      302.58118     -1758.5419      51.071271      22.428913      75.533411      2.2330332      86521.489    
   2403000  -781229.31      302.3148       951.72968      50.981377      22.417763      75.686638      2.2335523      86501.382    
   2404000  -781158.6       301.70262      576.19535      50.972188      22.399964      75.765296      2.233409       86506.933    
   2405000  -781082.27      302.37142      10.579694      50.983289      22.411873      75.584479      2.237075       86365.168    
   2406000  -781108.22      297.30531      1111.8587      50.962598      22.393994      75.608476      2.2390591      86288.637    
   2407000  -781022.99      298.06638     -235.25253      51.043237      22.425488      75.579895      2.2332265      86514.001    
   2408000  -781096.5       303.59863      1148.4297      50.977231      22.433723      75.418601      2.2400778      86249.396    
   2409000  -781096.64      303.00508      238.2825       50.979454      22.393737      75.739081      2.2344847      86465.285    
   2410000  -781153.74      301.50389      298.90832      51.021105      22.396605      75.600395      2.2364699      86388.536    
   2411000  -781117.01      297.89597     -755.9191       51.033201      22.396756      75.613621      2.2355336      86424.716    
   2412000  -781215.92      297.17677     -205.80906      50.967075      22.405965      75.707514      2.234739       86455.446    
   2413000  -781085.88      296.60163     -913.81456      50.994827      22.431243      75.840386      2.2270973      86752.098    
   2414000  -781196.85      301.72213      655.20867      50.941001      22.421465      75.793527      2.2318016      86569.236    
   2415000  -781118.86      297.79515     -466.8378       50.961003      22.462963      75.575652      2.2332238      86514.104    
   2416000  -780968.32      301.33545      693.68886      50.886831      22.446664      75.74125       2.2332096      86514.656    
   2417000  -781003.14      299.83607     -416.42674      50.930102      22.462418      75.713232      2.2305724      86616.942    
   2418000  -781087.39      303.38691      830.97235      50.959672      22.429967      75.582285      2.2363712      86392.347    
   2419000  -781143.62      301.37301      438.16767      51.006246      22.405437      75.805589      2.2301864      86631.933    
   2420000  -781188.01      304.24999      1277.2564      50.980417      22.416709      75.699446      2.2333214      86510.324    
   2421000  -781099         301.58828     -564.0381       50.981037      22.439151      75.697628      2.2311142      86595.908    
   2422000  -781214.16      293.95616     -1101.8369      50.977132      22.448925      75.572945      2.2339934      86484.303    
   2423000  -781010.76      293.41704      668.72484      50.925563      22.410888      75.657447      2.2375491      86346.869    
   2424000  -781156.31      296.44294      294.30514      51.012586      22.392059      75.672249      2.235173       86438.659    
   2425000  -781129.59      299.35267      1348.567       50.886139      22.408129      75.512244      2.2438649      86103.83     
   2426000  -781030.19      298.08929     -617.29214      50.878558      22.446805      75.81109       2.231501       86580.896    
   2427000  -781190.77      302.11001      324.84768      50.965677      22.413012      75.654436      2.2356651      86419.634    
   2428000  -781194.4       297.19829     -1393.2223      50.99726       22.437915      75.642956      2.2321395      86556.132    
   2429000  -781122.66      299.06683     -68.285025      51.03282       22.42016       75.588761      2.2339511      86485.938    
   2430000  -781155.67      300.11329     -771.17455      51.00164       22.451586      75.463565      2.2358913      86410.892    
   2431000  -781219.32      300.38143     -40.698577      51.037468      22.395655      75.68982       2.2332061      86514.792    
   2432000  -780981.04      304.20326     -230.88921      51.024665      22.399861      75.645108      2.2346671      86458.229    
   2433000  -781054.09      302.01856      203.61337      50.953874      22.419926      75.682625      2.2346607      86458.475    
   2434000  -781216.15      300.25501     -495.15163      50.95349       22.451467      75.504458      2.2368039      86375.635    
   2435000  -781108.38      302.39552     -1324.4127      50.930342      22.441689      75.606155      2.2357842      86415.031    
   2436000  -781157.63      300.88214     -68.031687      50.974222      22.426521      75.697949      2.2326597      86535.963    
   2437000  -781214.84      299.93021      6.4107639      50.972049      22.453756      75.588385      2.2332792      86511.96     
   2438000  -781193.79      297.31877     -701.89245      51.048909      22.430841      75.390326      2.238059       86327.198    
   2439000  -781218.11      295.12917     -1485.7525      50.918662      22.453485      75.775186      2.2301363      86633.879    
   2440000  -781156.29      303.83276      217.80314      50.983718      22.420316      75.53271       2.2377464      86339.257    
   2441000  -781260.86      290.73811     -420.0133       50.960845      22.428503      75.633816      2.234942       86447.595    
   2442000  -781097.84      297.50457      21.456711      50.930755      22.413071      75.634873      2.2377708      86338.315    
   2443000  -781142.06      297.6214      -454.39146      51.020514      22.408205      75.646229      2.2339836      86484.681    
   2444000  -781234.35      297.2239       139.48429      50.946765      22.41782       75.62233       2.2369647      86369.426    
   2445000  -781107.43      299.94949     -206.04821      50.959241      22.424395      75.570541      2.2372934      86356.736    
   2446000  -781144.76      302.78309     -18.972249      50.95375       22.418859      75.638092      2.2360883      86403.28     
   2447000  -781217.54      304.17327      1129.8391      50.972362      22.40338       75.625713      2.2371823      86361.027    
   2448000  -780993.8       304.87355     -219.22512      50.977918      22.405218      75.670505      2.235431       86428.682    
   2449000  -781231.41      298.24199      248.23545      50.974824      22.390382      75.721811      2.2355322      86424.77     
   2450000  -781078.28      301.24362      235.52216      50.933603      22.440813      75.717786      2.2324321      86544.786    
   2451000  -781130.8       296.06209      1271.1639      50.952607      22.414863      75.527479      2.2398125      86259.611    
   2452000  -781029.25      299.94255     -620.16929      50.917078      22.418407      75.763803      2.2340309      86482.85     
   2453000  -781078.61      298.07822     -405.8567       50.926317      22.446002      75.585961      2.2361285      86401.725    
   2454000  -781158.23      300.27573      707.64755      51.025705      22.415115      75.549824      2.2359172      86409.889    
   2455000  -781234.23      299.8554       431.03762      50.956376      22.428598      75.535951      2.2380244      86328.532    
   2456000  -781075.14      299.88096     -501.89738      50.893815      22.45364       75.628786      2.2355288      86424.903    
   2457000  -781168.09      301.07413      417.32451      50.884454      22.46964       75.521672      2.237517       86348.109    
   2458000  -781042.36      298.58758      458.57385      50.963977      22.435793      75.520908      2.2374185      86351.911    
   2459000  -781219.05      303.21116     -911.22391      50.936858      22.412886      75.627463      2.2377404      86339.486    
   2460000  -781143.76      300.05081     -465.47098      51.007119      22.449848      75.506356      2.2345571      86462.486    
   2461000  -781260.24      294.81905     -1521.6876      50.943818      22.429669      75.699516      2.2336324      86498.279    
   2462000  -781353.76      304.20145      936.92896      50.915278      22.430116      75.608325      2.2375354      86347.398    
   2463000  -781284.41      301.55818      406.5703       50.951801      22.417781      75.695317      2.2345907      86461.183    
   2464000  -781178.37      299.95684     -636.17215      51.029915      22.410087      75.517495      2.2371917      86360.664    
   2465000  -781122.26      296.1178       762.07831      50.892086      22.419635      75.606176      2.2396653      86265.284    
   2466000  -781148.71      298.07281      2119.6472      51.009719      22.409095      75.587379      2.2361072      86402.547    
   2467000  -781123.97      302.73161     -998.1859       51.033941      22.434161      75.643087      2.2309045      86604.048    
   2468000  -781091.31      299.38702     -2228.6117      50.993215      22.426108      75.671559      2.2326477      86536.43     
   2469000  -781162.2       302.50193     -1447.9714      50.921235      22.425745      75.705012      2.2348517      86451.086    
   2470000  -781212.8       300.00416     -22.871558      51.051755      22.42327       75.615612      2.23202        86560.766    
   2471000  -781147.23      301.95559      918.96741      50.934391      22.451897      75.680426      2.2323971      86546.144    
   2472000  -781028.49      299.68058     -290.08543      51.000232      22.445855      75.524919      2.234707       86456.684    
   2473000  -781139.42      301.87098     -112.51882      50.928473      22.434962      75.631607      2.235784       86415.037    
   2474000  -781085.26      304.203        2.1325055      50.989831      22.44059       75.589621      2.2337736      86492.812    
   2475000  -781045.08      297.03881      1340.3268      50.938457      22.407414      75.685152      2.2365106      86386.962    
   2476000  -781232.8       300.66002     -264.74522      50.986124      22.425774      75.682315      2.2326741      86535.407    
   2477000  -781085.78      304.12715     -727.19404      50.9926        22.446354      75.690313      2.230108       86634.98     
   2478000  -781087.13      296.62401      57.823582      50.968969      22.423843      75.728148      2.2322659      86551.228    
   2479000  -781287.83      302.227        1345.1709      50.962121      22.400774      75.547159      2.2402192      86243.952    
   2480000  -781125.02      301.80678      292.79989      50.918725      22.455763      75.501428      2.2379927      86329.754    
   2481000  -781153.98      295.49148      74.65706       50.983326      22.41005       75.651921      2.2352608      86435.263    
   2482000  -781175.16      297.97564     -1407.5057      50.977042      22.441941      75.632739      2.2329258      86525.65     
   2483000  -781169.77      303.89712     -1379.2162      50.993926      22.40883       75.840787      2.2293523      86664.348    
   2484000  -781196.15      298.3104       1120.6466      50.953489      22.423084      75.554771      2.2381439      86323.923    
   2485000  -781194.47      301.6062      -532.54538      51.000589      22.419598      75.596073      2.2352027      86437.51     
   2486000  -781372.08      297.39729     -520.01706      51.037012      22.402355      75.54892       2.2367219      86378.803    
   2487000  -780990.02      301.65635     -1666.4027      50.987413      22.431972      75.731692      2.2305454      86617.989    
   2488000  -780925.32      300.00736     -121.20263      51.044595      22.426518      75.681172      2.2300762      86636.214    
   2489000  -781171.82      300.85134     -262.96785      50.912135      22.455588      75.54615       2.2369748      86369.037    
   2490000  -781220.05      301.15603     -1037.5593      50.936513      22.439215      75.643498      2.234656       86458.657    
   2491000  -781169.27      302.63044     -1180.3694      50.978952      22.40284       75.823158      2.231122       86595.604    
   2492000  -781180.27      300.59734     -116.23016      51.030703      22.426629      75.613914      2.2326565      86536.088    
   2493000  -781215.06      304.25663     -705.27559      51.000516      22.431312      75.719277      2.2304037      86623.494    
   2494000  -781085.16      300.59088     -575.96055      51.024748      22.395061      75.738786      2.2323778      86546.891    
   2495000  -781124.68      300.57663      1410.0987      50.926706      22.413377      75.648663      2.2375103      86348.368    
   2496000  -781145.51      300.3718       1040.5431      50.940993      22.415356      75.598123      2.2381805      86322.511    
   2497000  -781305.38      301.94595      239.5108       50.977515      22.420607      75.592425      2.2362218      86398.121    
   2498000  -781192.13      300.06457     -590.40655      50.949194      22.434722      75.513888      2.2383826      86314.714    
   2499000  -781148.15      295.94877     -614.99322      50.91259       22.40985       75.713483      2.2365664      86384.807    
   2500000  -781264.02      305.1676      -723.08261      50.927643      22.456091      75.548476      2.2361747      86399.939    
   2501000  -781108.56      297.03614     -788.92098      50.947697      22.391705      75.837421      2.2331808      86515.771    
   2502000  -781200.04      299.78851     -356.14689      50.884905      22.464793      75.65646       2.2339928      86484.326    
   2503000  -781111.47      298.12412      546.88341      50.97346       22.43161       75.71636       2.2316438      86575.358    
   2504000  -781156.56      300.44164      1887.0291      50.945021      22.401143      75.693727      2.236595       86383.701    
   2505000  -781064.71      302.8405      -339.04006      50.941834      22.441653      75.739315      2.2313535      86586.619    
   2506000  -781185.13      301.4585      -1031.7024      51.015842      22.410378      75.650681      2.2338401      86490.235    
   2507000  -781044.86      299.60701     -625.77094      50.966864      22.434415      75.564736      2.2361315      86401.607    
   2508000  -781086.94      294.6305       944.01269      50.960755      22.422198      75.477197      2.2402132      86244.182    
   2509000  -781149.35      304.24101      1114.4495      50.957095      22.422741      75.571763      2.2375165      86348.127    
   2510000  -781090.24      294.25261     -483.16749      50.83859       22.441286      75.726249      2.2363073      86394.817    
   2511000  -781124.85      303.19505      1082.8805      50.872671      22.447392      75.540102      2.2397068      86263.684    
   2512000  -781167.73      301.25065      186.23023      50.956519      22.385154      75.71322       2.2371114      86363.762    
   2513000  -781045.12      300.37418      860.8406       50.941392      22.415172      75.627265      2.2373189      86355.753    
   2514000  -781055         298.38166      10.833309      50.943951      22.442322      75.717817      2.2318278      86568.22     
   2515000  -781015.22      301.21757     -1568.828       50.940188      22.472861      75.620673      2.2318228      86568.412    
   2516000  -781223.52      300.09833     -336.36024      51.007442      22.438266      75.733734      2.2289841      86678.662    
   2517000  -781149.42      300.45683     -515.6278       50.949396      22.459299      75.668893      2.2313441      86586.985    
   2518000  -781086.18      301.91262      915.49582      50.889775      22.436058      75.648002      2.2368899      86372.314    
   2519000  -781160.18      305.20776     -1291.8523      51.032584      22.409722      75.588843      2.2349996      86445.366    
   2520000  -781113.49      299.90247      7.477043       51.09157       22.395255      75.72195       2.2299345      86641.718    
   2521000  -781221.74      298.70273     -221.9252       50.963801      22.415375      75.823383      2.2305306      86618.565    
   2522000  -781146.3       295.2639      -620.53853      50.957225      22.40481       75.969794      2.2275691      86733.721    
   2523000  -781265.36      299.53246     -105.09239      50.983155      22.429351      75.627082      2.2340785      86481.009    
   2524000  -781165.5       297.91358     -198.00598      50.875705      22.422577      75.781262      2.2349168      86448.567    
   2525000  -781083.7       303.44926      99.292065      50.92369       22.442905      75.635793      2.2350789      86442.299    
   2526000  -781196.27      299.18187     -830.23656      50.88853       22.436422      75.784075      2.2328919      86526.964    
   2527000  -781110.12      301.48604      810.92462      50.920028      22.395181      75.779672      2.23575        86416.351    
   2528000  -781211.16      299.75629     -464.0067       50.905608      22.468925      75.653752      2.2327535      86532.329    
   2529000  -781046.83      299.56655     -133.63377      51.066919      22.416692      75.566316      2.233468       86504.645    
   2530000  -781039.77      300.01948      304.31702      50.948243      22.430623      75.597043      2.2363708      86392.362    
   2531000  -781199.19      295.92116     -285.96123      50.928984      22.409512      75.863601      2.2314558      86582.649    
   2532000  -781154.17      296.81364     -74.369826      50.951205      22.417429      75.583232      2.2379658      86330.791    
   2533000  -781149.58      297.81295     -471.44594      50.989738      22.437607      75.604773      2.233627       86498.49     
   2534000  -781245.45      304.95136      1018.8603      51.039538      22.353325      75.628323      2.2391637      86284.608    
   2535000  -781096.76      297.77673     -37.352084      50.883222      22.444613      75.617797      2.2372187      86359.622    
   2536000  -781146.08      301.84465     -1244.8518      50.959801      22.458857      75.673662      2.2307918      86608.422    
   2537000  -781163.14      298.48557     -113.73921      50.979116      22.415118      75.71209       2.233164       86516.424    
   2538000  -781200.06      299.48669      342.09521      50.944542      22.447401      75.533642      2.2367374      86378.203    
   2539000  -781134.13      294.36537     -621.65927      50.943597      22.457092      75.530907      2.2358947      86410.76     
   2540000  -781159.83      300.44872      607.52744      50.968241      22.3954        75.65931       2.2371665      86361.635    
   2541000  -781168.88      295.87961     -1635.1459      50.913749      22.410028      75.749396      2.2354374      86428.437    
   2542000  -781200.61      299.57628     -1121.4713      50.890716      22.460583      75.731076      2.2319551      86563.282    
   2543000  -781036.9       300.90803     -430.17445      50.978598      22.429928      75.636574      2.2339403      86486.359    
   2544000  -781175.35      301.28951     -425.14745      50.944827      22.422144      75.834798      2.230352       86625.502    
   2545000  -781217.52      304.42271      760.82318      50.94725       22.433333      75.788464      2.2304964      86619.893    
   2546000  -781220.59      300.22617     -1199.1674      50.958826      22.412615      75.796972      2.2318005      86569.28     
   2547000  -781180.49      294.14334      1469.776       50.919849      22.399817      75.773699      2.2354713      86427.126    
   2548000  -781046.03      309.91572      2048.8186      50.937666      22.39998       75.786952      2.2342824      86473.115    
   2549000  -781083.07      295.48549      308.66043      51.031681      22.380389      75.671161      2.2355339      86424.705    
   2550000  -781200.47      302.86251     -1532.5034      50.930895      22.435529      75.831962      2.2297144      86650.271    
   2551000  -781107.03      297.80197     -503.511        50.95905       22.412804      75.819132      2.2311196      86595.7      
   2552000  -781225         295.45764     -45.973767      50.972482      22.386455      75.818733      2.2331688      86516.236    
   2553000  -781220.44      293.29846     -654.93755      50.891156      22.415559      75.89953       2.2314553      86582.669    
   2554000  -781180.8       298.31658     -27.655457      50.907345      22.432886      75.85265       2.2304002      86623.627    
   2555000  -781025.13      300.8388      -420.19298      50.959687      22.414517      75.799561      2.2314971      86581.048    
   2556000  -781129.27      303.14321      560.22343      51.05876       22.372066      75.713463      2.2339307      86486.727    
   2557000  -781101.65      300.10458     -223.90359      51.005392      22.404359      75.682973      2.2339445      86486.195    
   2558000  -781012.21      296.31851     -1627.0649      50.929546      22.395472      75.780246      2.2352862      86434.284    
   2559000  -781156.17      302.6164      -949.02855      51.012301      22.404858      75.763948      2.2312049      86592.387    
   2560000  -781191.84      302.60526      1295.7428      50.918124      22.423481      75.567724      2.2392748      86280.326    
   2561000  -781167.91      304.76665      166.81402      50.914038      22.451396      75.596613      2.2358154      86413.825    
   2562000  -781237.03      299.32774      397.45428      50.921262      22.410095      75.524855      2.2417461      86185.212    
   2563000  -781170.19      301.3823       322.16545      50.969207      22.412913      75.602436      2.2370578      86365.832    
   2564000  -781324.91      303.93254     -835.83099      50.872493      22.435766      75.78681       2.2335806      86500.287    
   2565000  -781150.71      298.79407      462.58469      50.974462      22.412113      75.627079      2.236178       86399.81     
   2566000  -781259.89      301.00635     -1176.1947      50.927268      22.440705      75.673117      2.2340385      86482.554    
   2567000  -781156.27      298.00916     -389.33238      50.99352       22.446157      75.667566      2.2307578      86609.743    
   2568000  -781128.18      302.56245     -290.11729      50.938832      22.424757      75.645987      2.2359215      86409.723    
   2569000  -781304.73      295.68677      682.49682      50.914656      22.407317      75.586189      2.2404953      86233.325    
   2570000  -781074.31      304.96078      380.23128      50.877482      22.445846      75.649473      2.2364113      86390.8      
   2571000  -781157.34      300.54207     -651.77396      51.005948      22.468367      75.595336      2.2301385      86633.794    
   2572000  -781219.36      295.66005     -892.11915      50.993523      22.452661      75.650831      2.2306048      86615.684    
   2573000  -781138.91      294.3574      -1307.462       50.971649      22.454003      75.655526      2.2312902      86589.078    
   2574000  -781164.92      303.14253      1095.5808      50.971305      22.402989      75.75263       2.2335195      86502.652    
   2575000  -781216.47      299.60478      136.22742      50.95349       22.415858      75.672007      2.2353968      86430.007    
   2576000  -781203.83      296.61718      135.40656      50.909878      22.395661      75.831846      2.2346093      86460.466    
   2577000  -781140.42      296.46892     -921.95241      50.939063      22.420072      75.686879      2.2351703      86438.764    
   2578000  -781086.35      305.47755     -861.85217      50.997496      22.393599      75.694476      2.2350242      86444.414    
   2579000  -781221.06      293.37568      803.39515      50.937138      22.415541      75.710536      2.235008       86445.04     
   2580000  -781035.04      301.2543       692.89303      50.836163      22.439556      75.780272      2.234992       86445.659    
   2581000  -781072.63      297.71618      819.9529       50.904574      22.422723      75.574653      2.2397412      86262.358    
   2582000  -781137.3       299.69725      9.2571158      50.941863      22.444697      75.714957      2.2317674      86570.564    
   2583000  -781150.19      299.56897      1106.4298      50.964961      22.423493      75.555246      2.2375853      86345.474    
   2584000  -781228.64      301.3661       217.111        50.866827      22.443205      75.728655      2.2348038      86452.942    
   2585000  -781324.83      301.47996      601.15724      50.929542      22.431853      75.560121      2.2381625      86323.205    
   2586000  -781221.97      305.14735      382.60161      50.907829      22.416068      75.772864      2.2344027      86468.459    
   2587000  -781307.07      304.06139     -17.917083      50.925223      22.427628      75.54045       2.2393569      86277.163    
   2588000  -781252.57      302.26721      504.29195      50.964407      22.433858      75.616185      2.2347733      86454.121    
   2589000  -781186.03      299.00346      695.17643      50.93358       22.405662      75.713681      2.2360567      86404.499    
   2590000  -781121.01      298.1685       416.45745      50.935425      22.414916      75.720164      2.2348613      86450.716    
   2591000  -781286.09      298.29144     -855.48181      50.981579      22.435872      75.678487      2.231981       86562.279    
   2592000  -781036.02      299.20478      729.38865      50.96455       22.432086      75.59498       2.2355704      86423.294    
   2593000  -781176.32      305.3619      -471.38764      51.000562      22.426135      75.70894       2.2312211      86591.759    
   2594000  -781228.35      298.11353      90.255689      50.941012      22.387223      75.756329      2.2363123      86394.622    
   2595000  -781141.82      297.66367      793.59536      51.023723      22.401308      75.538031      2.2377316      86339.828    
   2596000  -781212.01      301.47718      920.82787      50.93069       22.438404      75.566817      2.2372603      86358.015    
   2597000  -781206.75      298.97185      626.06798      50.970461      22.411727      75.610242      2.2368901      86372.306    
   2598000  -781058.97      302.17579     -835.03818      50.980192      22.439631      75.66163       2.232165       86555.141    
   2599000  -781174.86      301.37529     -901.53317      50.942516      22.426633      75.675992      2.2346863      86457.484    
   2600000  -781136.83      302.64741     -530.49737      50.958329      22.476476      75.683461      2.228819       86685.084    
   2601000  -781231.83      301.83137      908.71344      50.901116      22.438157      75.634506      2.2365813      86384.232    
   2602000  -781162.96      300.23591      225.6146       50.963003      22.468737      75.510945      2.2344755      86465.642    
   2603000  -781269.73      300.19322     -646.22089      50.86205       22.467847      75.712013      2.2330532      86520.717    
   2604000  -781106.78      301.94456     -539.66874      50.96814       22.451865      75.608582      2.2330418      86521.156    
   2605000  -781271.31      302.52209     -1233.091       50.989953      22.451116      75.558005      2.2336552      86497.395    
   2606000  -781174.43      302.6551       677.96371      50.936394      22.431676      75.529088      2.2387985      86298.68     
   2607000  -781076.59      300.97447      671.2786       50.984409      22.393457      75.618185      2.2378676      86334.579    
   2608000  -781233.59      297.13307     -326.40426      50.943286      22.429113      75.674215      2.2344579      86466.322    
   2609000  -781171.71      302.90059     -585.39046      50.968553      22.4566        75.674549      2.2306068      86615.606    
   2610000  -781445.62      294.96918     -350.99554      50.908969      22.401143      75.762611      2.2361439      86401.129    
   2611000  -781302.17      300.64987      215.03801      50.946179      22.421454      75.63869       2.236144       86401.125    
   2612000  -781175.8       295.95454     -67.26118       50.97637       22.442563      75.688829      2.2312386      86591.08     
   2613000  -781153.46      297.15033      269.22994      50.978056      22.437111      75.530736      2.2363782      86392.077    
   2614000  -781210.13      306.28396      398.80662      51.010139      22.404239      75.66518       2.2342738      86473.447    
   2615000  -781160.36      303.94314     -417.22544      50.994871      22.428262      75.652855      2.2329127      86526.159    
   2616000  -781189.83      300.83085     -167.85534      50.937726      22.420101      75.701736      2.2347874      86453.574    
   2617000  -781072.66      304.99695      180.91298      50.955506      22.437768      75.675845      2.2330123      86522.3      
   2618000  -781156.59      300.70401     -1209.0272      51.002399      22.464314      75.529919      2.2326281      86537.19     
   2619000  -781193.02      299.58554     -312.86587      50.921794      22.44215       75.78299       2.2308958      86604.387    
   2620000  -781177.1       303.6323       870.10152      50.948264      22.434787      75.865439      2.2280444      86715.219    
   2621000  -781169.68      303.04489      366.14146      50.880537      22.434039      75.72018       2.2353646      86431.25     
   2622000  -781241.55      303.23259      1026.6709      50.891544      22.440251      75.629921      2.2369289      86370.81     
   2623000  -781347.48      299.4333      -661.81413      50.82611       22.443039      75.702844      2.2373732      86353.659    
   2624000  -781170.33      300.90483     -387.4246       50.867126      22.446321      75.730861      2.2344153      86467.971    
   2625000  -781316.35      299.74026      710.73893      50.881923      22.449859      75.53651       2.2391599      86284.752    
   2626000  -781228.69      302.82647      1023.2121      50.896888      22.430266      75.565267      2.2396043      86267.631    
   2627000  -781220.46      301.27131      133.34074      50.902273      22.428573      75.609507      2.238226       86320.755    
   2628000  -781218.23      297.03352      108.26431      50.813435      22.427392      75.856228      2.2349644      86446.728    
   2629000  -781131.51      295.533        478.26702      50.878855      22.465053      75.657121      2.2342131      86475.799    
   2630000  -781134.85      297.18181     -150.0705       51.017143      22.42242       75.663812      2.232196       86553.938    
   2631000  -781175.16      300.49574     -154.18827      50.858367      22.450621      75.695897      2.2354042      86429.721    
   2632000  -781163.06      301.94095     -72.30459       50.967588      22.474288      75.399479      2.2370248      86367.105    
   2633000  -781191.99      301.36891      499.36026      50.913294      22.464084      75.645812      2.2331318      86517.668    
   2634000  -781160.67      300.2438       991.60615      50.965609      22.42236       75.620942      2.2357258      86417.288    
   2635000  -781201.42      301.08295     -1348.4532      50.88482       22.485457      75.769499      2.2286137      86693.069    
   2636000  -781167.95      304.72382     -545.12778      50.847877      22.442981      75.794083      2.2337291      86494.537    
   2637000  -781271.98      295.89726     -214.38073      50.854497      22.454793      75.577225      2.2386686      86303.689    
   2638000  -781258.88      300.4701      -1100.1282      50.911874      22.426576      75.815812      2.2319134      86564.9      
   2639000  -781210.5       299.33204      631.19427      50.89211       22.415583      75.827901      2.2335189      86502.674    
   2640000  -781173.4       298.31903     -620.61062      50.937272      22.452543      75.584595      2.2350366      86443.933    
   2641000  -781152.28      303.57513     -752.7338       50.930686      22.441853      75.67555       2.2337026      86495.562    
   2642000  -781146.62      301.04398      18.445493      50.842449      22.484411      75.549524      2.2370694      86365.385    
   2643000  -781124.21      297.28937      323.67168      50.883945      22.434124      75.802571      2.232777       86531.417    
   2644000  -781178.37      295.51294      1140.4758      50.885409      22.440535      75.734963      2.2340675      86481.434    
   2645000  -781237.82      297.93767      869.44693      50.834355      22.47208       75.569636      2.2380576      86327.251    
   2646000  -781072.93      302.67674     -643.44242      50.938856      22.446023      75.74003       2.2310284      86599.238    
   2647000  -781177.01      296.23017      763.00038      50.864244      22.461895      75.625299      2.2361096      86402.455    
   2648000  -781457.76      305.00313      475.96259      50.943308      22.412077      75.613394      2.2379541      86331.242    
   2649000  -781204.65      302.314       -537.61134      50.857599      22.467204      75.692065      2.2339011      86487.876    
   2650000  -781194.66      298.16288     -1193.4595      50.981197      22.448185      75.754853      2.2285247      86696.532    
   2651000  -781214.89      301.83187      22.846714      50.8995        22.443167      75.667302      2.2351839      86438.237    
   2652000  -781255.77      300.25188      2663.2212      50.860102      22.438912      75.531349      2.2413666      86199.801    
   2653000  -781242.44      306.13003      63.255959      50.865222      22.459446      75.583983      2.2375328      86347.499    
   2654000  -781144.22      301.58052     -46.190378      50.893879      22.462185      75.488885      2.238817       86297.968    
   2655000  -781145.6       301.10662     -21.834672      50.996789      22.429452      75.690207      2.2316084      86576.732    
   2656000  -781077.82      299.73475      72.116891      50.959123      22.471309      75.529039      2.2338546      86489.676    
   2657000  -781277.12      297.3304      -900.04288      50.90889       22.450167      75.636798      2.2349758      86446.287    
   2658000  -781289.89      304.37303      207.05442      50.933166      22.425557      75.629265      2.2365848      86384.096    
   2659000  -781281.83      297.75903     -6.0716662      51.020402      22.415216      75.632538      2.233694       86495.892    
   2660000  -781230.97      302.46133      1237.3966      50.943491      22.428826      75.59916       2.236696       86379.804    
   2661000  -781239.84      299.31617      275.35436      50.840305      22.411163      75.771951      2.2378871      86333.829    
   2662000  -781290.58      297.00772     -7.6388284      50.857239      22.469196      75.674961      2.2342236      86475.389    
   2663000  -781133.88      297.69169     -637.95691      50.887976      22.42104       75.869799      2.2319235      86564.507    
   2664000  -781252.92      303.01848     -232.00466      50.929124      22.399653      75.762511      2.2354107      86429.47     
   2665000  -781163.78      298.99199     -325.54315      50.931771      22.428984      75.749426      2.2327569      86532.196    
   2666000  -781211.48      298.98412     -26.191602      50.912111      22.460975      75.614566      2.2344158      86467.952    
   2667000  -781314.24      297.59836     -552.52533      50.920858      22.444234      75.600516      2.2361138      86402.292    
   2668000  -781184.99      299.42269     -580.40731      50.98234       22.435631      75.679296      2.2319478      86563.565    
   2669000  -781175.85      300.29217      769.63332      50.895418      22.452497      75.589026      2.2367481      86377.789    
   2670000  -781214.79      299.35694     -503.37471      50.891075      22.439039      75.709508      2.2347188      86456.229    
   2671000  -781189.83      295.97786      35.445398      50.845549      22.450892      75.750194      2.234338       86470.962    
